player_name,years_played,lat,lon,country,goals_scored
Tubilandu NDIMBI,1974,-1.588,23.881,Democratic Republic of the Congo,0
Martin BUCHAN,1974 1978,57.155,-4.079,Scotland,0
Kibonge MAFU,1974,-1.588,23.881,Democratic Republic of the Congo,0
Peter CORMACK,1974,57.155,-4.079,Scotland,0
Mwape MIALO,1974,-1.588,23.881,Democratic Republic of the Congo,0
Willie DONACHIE,1974 1978,57.155,-4.079,Scotland,0
Kafula NGOYE,1974,-1.588,23.881,Democratic Republic of the Congo,0
Donald FORD,1974,57.155,-4.079,Scotland,0
Mavuda MAFUILA,1974,-1.588,23.881,Democratic Republic of the Congo,0
Tommy HUTCHISON,1974,57.155,-4.079,Scotland,0
Mbungu EKOFO,1974,-1.588,23.881,Democratic Republic of the Congo,0
Willie MORGAN,1974,57.155,-4.079,Scotland,0
Ntumba KALALA,1974,-1.588,23.881,Democratic Republic of the Congo,0
Gordon McQUEEN,1974 1978,57.155,-4.079,Scotland,0
Kalambay OTEPA,1974,-1.588,23.881,Democratic Republic of the Congo,0
Erich SCHAEDLER,1974,57.155,-4.079,Scotland,0
Jan JONGBLOED,1974 1978,52.039,5.539,Netherlands,0
Baudilio JAUREGUI,1974,-32.402,-56.043,Uruguay,0
Arie HAAN,1974 1978,52.039,5.539,Netherlands,2
Juan MASNIK,1974,-32.402,-56.043,Uruguay,0
Wim VAN HANEGEM,1974,52.039,5.539,Netherlands,0
Wim JANSEN,1974 1978,52.039,5.539,Netherlands,0
Ruud KROL,1974 1978,52.039,5.539,Netherlands,1
Ricardo PAVONI,1974,-32.402,-56.043,Uruguay,1
Johan NEESKENS,1974 1978,52.039,5.539,Netherlands,24
Johan CRUYFF,1974,52.039,5.539,Netherlands,3
Rob RENSENBRINK,1974 1978,52.039,5.539,Netherlands,25
Fernando MORENA,1974,-32.402,-56.043,Uruguay,0
Johnny REP,1974 1978,52.039,5.539,Netherlands,7
Wim RIJSBERGEN,1974 1978,52.039,5.539,Netherlands,0
Walter MANTEGAZZA,1974,-32.402,-56.043,Uruguay,0
Wim SUURBIER,1974 1978,52.039,5.539,Netherlands,0
Ruben CORBO,1974,-32.402,-56.043,Uruguay,0
Ruud GEELS,1974,52.039,5.539,Netherlands,0
Cees VAN IERSSEL,1974,52.039,5.539,Netherlands,0
Gustavo DE SIMONE,1974,-32.402,-56.043,Uruguay,0
Rinus ISRAEL,1974,52.039,5.539,Netherlands,0
Luis GARISTO,1974,-32.402,-56.043,Uruguay,0
Theo DE JONG,1974,52.039,5.539,Netherlands,1
Mario GONZALEZ,1974,-32.402,-56.043,Uruguay,0
Piet KEIZER,1974,52.039,5.539,Netherlands,0
Alberto CARDACCIO,1974,-32.402,-56.043,Uruguay,0
Rene VAN DE KERKHOF,1974 1978,52.039,5.539,Netherlands,1
Julio Cesar JIMENEZ,1974,-32.402,-56.043,Uruguay,0
Willy VAN DE KERKHOF,1974 1978,52.039,5.539,Netherlands,1
Denis MILAR,1974,-32.402,-56.043,Uruguay,0
Piet SCHRIJVERS,1974 1978,52.039,5.539,Netherlands,0
Juan SILVA,1974,-32.402,-56.043,Uruguay,0
Pleun STRIK,1974,52.039,5.539,Netherlands,0
Jose GOMEZ,1974,-32.402,-56.043,Uruguay,0
Eddy TREIJTEL,1974,52.039,5.539,Netherlands,0
Gustavo FERNANDEZ,1974,-32.402,-56.043,Uruguay,0
Harry VOS,1974,52.039,5.539,Netherlands,0
Rumen GORANOV,1974,42.907,25.273,Bulgaria,0
Stefan VELICHKOV,1974,42.907,25.273,Bulgaria,0
Kent KARLSSON,1974 1978,63.436,16.409,Sweden,0
Bozhil KOLEV,1974,42.907,25.273,Bulgaria,0
Bjorn ANDERSSON,1974,63.436,16.409,Sweden,0
Voin VOINOV,1974,42.907,25.273,Bulgaria,0
Conny TORSTENSSON,1974 1978,63.436,16.409,Sweden,1
Georgi DENEV,1974,42.907,25.273,Bulgaria,0
Pavel PANOV,1974,42.907,25.273,Bulgaria,0
Ralf EDSTROM,1974 1978,63.436,16.409,Sweden,4
Roland SANDBERG,1974,63.436,16.409,Sweden,2
Tsonyo VASILEV,1974,42.907,25.273,Bulgaria,0
Staffan TAPPER,1974 1978,63.436,16.409,Sweden,0
Kiril IVKOV,1974,42.907,25.273,Bulgaria,0
Ivan ZAFIROV,1974,42.907,25.273,Bulgaria,0
Atanas MIKHAILOV,1974,42.907,25.273,Bulgaria,0
Benno MAGNUSSON,1974,63.436,16.409,Sweden,0
Ivan STOYANOV,1974,42.907,25.273,Bulgaria,0
Goran HAGBERG,1974 1978,63.436,16.409,Sweden,0
Mladen VASILEV,1974,42.907,25.273,Bulgaria,0
Jorgen AUGUSTSSON,1974,63.436,16.409,Sweden,0
Kiril MILANOV,1974,42.907,25.273,Bulgaria,0
Sven LINDMAN,1974,63.436,16.409,Sweden,0
Krasimir BORISOV,1974,42.907,25.273,Bulgaria,0
Stefan STAIKOV,1974,42.907,25.273,Bulgaria,0
Thomas AHLSTROM,1974,63.436,16.409,Sweden,0
Henry FRANCILLON,1974,19.206,-72.205,Haiti,0
Luciano SPINOSI,1974,44.97,10.588,Italy,0
Arsene AUGUSTE,1974,19.206,-72.205,Haiti,0
Pierre BAYONNE,1974,19.206,-72.205,Haiti,0
Romeo BENETTI,1974 1978,44.97,10.588,Italy,2
Philippe VORBE,1974,19.206,-72.205,Haiti,0
Francesco MORINI,1974,44.97,10.588,Italy,0
Jean Claude DESIR,1974,19.206,-72.205,Haiti,0
Eddy ANTOINE,1974,19.206,-72.205,Haiti,0
Guy FRANCOIS,1974,19.206,-72.205,Haiti,0
Fabio CAPELLO,1974,44.97,10.588,Italy,1
Guy SAINT-VIL,1974,19.206,-72.205,Haiti,0
Giorgio CHINAGLIA,1974,44.97,10.588,Italy,0
Ernst JEAN-JOSEPH,1974,19.206,-72.205,Haiti,0
Wilner NAZAIRE,1974,19.206,-72.205,Haiti,0
Emmanuel SANON,1974,19.206,-72.205,Haiti,2
Wilner PIQUANT,1974,19.206,-72.205,Haiti,0
Giuseppe SABADINI,1974,44.97,10.588,Italy,0
Fritz ANDRE,1974,19.206,-72.205,Haiti,0
Mauro BELLUGI,1974 1978,44.97,10.588,Italy,0
Serge DUCOSTE,1974,19.206,-72.205,Haiti,0
Giuseppe WILSON,1974,44.97,10.588,Italy,0
Serge RACINE,1974,19.206,-72.205,Haiti,0
Roger SAINT-VIL,1974,19.206,-72.205,Haiti,0
Luciano RE CECCONI,1974,44.97,10.588,Italy,0
Fritz LEANDRE,1974,19.206,-72.205,Haiti,0
Franco CAUSIO,1974 1978 1982,44.97,10.588,Italy,1
Joseph-Marion LEANDRE,1974,19.206,-72.205,Haiti,0
Pietro ANASTASI,1974,44.97,10.588,Italy,1
Claude BARTHELEMY,1974,19.206,-72.205,Haiti,0
Jean-Hubert AUSTIN,1974,19.206,-72.205,Haiti,0
Paolo PULICI,1974 1978,44.97,10.588,Italy,0
Wilfred LOUIS,1974,19.206,-72.205,Haiti,0
Luciano CASTELLINI,1974,44.97,10.588,Italy,0
Gerard JOSEPH,1974,19.206,-72.205,Haiti,0
Jan TOMASZEWSKI,1974 1978,52.331,19.367,Poland,0
Daniel CARNEVALI,1974,-33.241,-64.657,Argentina,0
Antoni SZYMANOWSKI,1974 1978,52.331,19.367,Poland,0
Ruben AYALA,1974,-33.241,-64.657,Argentina,1
Jerzy GORGON,1974 1978,52.331,19.367,Poland,1
Carlos BABINGTON,1974,-33.241,-64.657,Argentina,1
Wladyslaw ZMUDA,1974 1978 1982 1986,52.331,19.367,Poland,0
Augustin BALBUENA,1974,-33.241,-64.657,Argentina,0
Adam MUSIAL,1974,52.331,19.367,Poland,0
Angel BARGAS,1974,-33.241,-64.657,Argentina,0
Kazimierz DEYNA,1974 1978,52.331,19.367,Poland,12
Miguel BRINDISI,1974,-33.241,-64.657,Argentina,1
Henryk KASPERCZAK,1974 1978,52.331,19.367,Poland,0
Ramon HEREDIA,1974,-33.241,-64.657,Argentina,1
Zygmunt MASZCZYK,1974,52.331,19.367,Poland,0
Mario KEMPES,1974 1978 1982,-33.241,-64.657,Argentina,6
Grzegorz LATO,1974 1978 1982,52.331,19.367,Poland,10
Andrzej SZARMACH,1974 1978 1982,52.331,19.367,Poland,7
Francisco SA,1974,-33.241,-64.657,Argentina,0
Robert GADOCHA,1974,52.331,19.367,Poland,0
Enrique WOLFF,1974,-33.241,-64.657,Argentina,0
Andrzej FISCHER,1974,52.331,19.367,Poland,0
Jorge CARRASCOSA,1974,-33.241,-64.657,Argentina,0
Zygmunt KALINOWSKI,1974,52.331,19.367,Poland,0
Enrique CHAZARRETA,1974,-33.241,-64.657,Argentina,0
Zbigniew GUT,1974,52.331,19.367,Poland,0
Ruben GLARIA,1974,-33.241,-64.657,Argentina,0
Henryk WIECZOREK,1974,52.331,19.367,Poland,0
Rene HOUSEMAN,1974 1978,-33.241,-64.657,Argentina,4
Miroslaw BULZACKI,1974,52.331,19.367,Poland,0
Ubaldo FILLOL,1974 1978 1982,-33.241,-64.657,Argentina,0
Leslaw CMIKIEWICZ,1974,52.331,19.367,Poland,0
Aldo POY,1974,-33.241,-64.657,Argentina,0
Roman JAKOBCZAK,1974,52.331,19.367,Poland,0
Carlos SQUEO,1974,-33.241,-64.657,Argentina,0
Jan DOMARSKI,1974,52.331,19.367,Poland,0
Roberto TELCH,1974,-33.241,-64.657,Argentina,0
Zdzislaw KAPKA,1974,52.331,19.367,Poland,0
Nestor TOGNERI,1974,-33.241,-64.657,Argentina,0
Kazimierz KMIECIK,1974,52.331,19.367,Poland,0
Miguel SANTORO,1974,-33.241,-64.657,Argentina,0
Marek KUSTO,1974 1978 1982,52.331,19.367,Poland,0
Hector YAZALDE,1974,-33.241,-64.657,Argentina,2
Henryk MACULEWICZ,1978,52.331,19.367,Poland,0
Rolf RUESSMANN,1978,0,0,Germany FR,0
Manfred KALTZ,1978 1982,0,0,Germany FR,0
Adam NAWALKA,1978,52.331,19.367,Poland,0
Ruediger ABRAMCZIK,1978,0,0,Germany FR,1
Herbert ZIMMERMANN,1978,0,0,Germany FR,0
Bohdan MASZTALER,1978,52.331,19.367,Poland,0
Klaus FISCHER,1978 1982,0,0,Germany FR,2
Erich BEER,1978,0,0,Germany FR,0
Hansi MUELLER,1978 1982,0,0,Germany FR,1
Wlodzimierz LUBANSKI,1978,52.331,19.367,Poland,0
Bernd DIETZ,1978,0,0,Germany FR,0
Wlodzimierz MAZUR,1978,52.331,19.367,Poland,0
Karl-Heinz RUMMENIGGE,1978 1982 1986,0,0,Germany FR,9
Andrzej IWAN,1978 1982,52.331,19.367,Poland,0
Harald KONOPKA,1978,0,0,Germany FR,0
Wojciech RUDY,1978,52.331,19.367,Poland,0
Dieter MUELLER,1978,0,0,Germany FR,2
Janusz KUPCEWICZ,1978 1982,52.331,19.367,Poland,1
Miroslav JUSTEK,1978,52.331,19.367,Poland,0
Gerd ZEWE,1978,0,0,Germany FR,0
Zbigniew BONIEK,1978 1982 1986,52.331,19.367,Poland,6
Ronald WORM,1978,0,0,Germany FR,0
Roman WOJCICKI,1978 1982 1986,52.331,19.367,Poland,0
Rudi KARGUS,1978,0,0,Germany FR,0
Zygmunt KUKLA,1978,52.331,19.367,Poland,0
Dieter BURDENSKI,1978,0,0,Germany FR,0
Zdzislaw KOSTRZEWA,1978,52.331,19.367,Poland,0
Jean Paul BERTRAND DEMANES,1978,47.752,2.358,France,0
Maxime BOSSIS,1978 1982 1986,47.752,2.358,France,1
Antonio CABRINI,1978 1982 1986,44.97,10.588,Italy,1
Gerard JANVION,1978 1982,47.752,2.358,France,0
Claudio GENTILE,1978 1982,44.97,10.588,Italy,0
Patrice RIO,1978,47.752,2.358,France,0
Gaetano SCIREA,1978 1982 1986,44.97,10.588,Italy,0
Marius TRESOR,1978 1982,47.752,2.358,France,1
Giancarlo ANTOGNONI,1978 1982,44.97,10.588,Italy,0
Jean Marc GUILLOU,1978,47.752,2.358,France,0
Henri MICHEL,1978,47.752,2.358,France,0
Marco TARDELLI,1978 1982 1986,44.97,10.588,Italy,2
Michel PLATINI,1978 1982 1986,47.752,2.358,France,8
Christian DALGER,1978,47.752,2.358,France,0
Roberto BETTEGA,1978,44.97,10.588,Italy,2
Bernard LACOMBE,1978 1982,47.752,2.358,France,1
Paolo ROSSI,1978 1982 1986,44.97,10.588,Italy,9
Didier SIX,1978 1982,47.752,2.358,France,2
Antonello CUCCUREDDU,1978,44.97,10.588,Italy,0
Dominique BARATELLI,1978 1982,47.752,2.358,France,0
Aldo MALDERA,1978,44.97,10.588,Italy,0
Patrick BATTISTON,1978 1982 1986,47.752,2.358,France,0
Lionello MANFREDONIA,1978,44.97,10.588,Italy,0
Francois BRACCI,1978,47.752,2.358,France,0
Eraldo PECCI,1978,44.97,10.588,Italy,0
Christian LOPEZ,1978 1982,47.752,2.358,France,1
Paolo CONTI,1978,44.97,10.588,Italy,0
Dominique BATHENAY,1978,47.752,2.358,France,0
Patrizio SALA,1978,44.97,10.588,Italy,0
Claude PAPI,1978,47.752,2.358,France,0
Renato ZACCARELLI,1978,44.97,10.588,Italy,1
Claudio SALA,1978,44.97,10.588,Italy,0
Marc BERDOLL,1978,47.752,2.358,France,1
Francesco GRAZIANI,1978 1982,44.97,10.588,Italy,1
Dominique ROCHETEAU,1978 1982 1986,47.752,2.358,France,4
Olivier ROUYER,1978,47.752,2.358,France,0
Ivano BORDON,1978 1982,44.97,10.588,Italy,0
Dominique DROPSY,1978,47.752,2.358,France,0
Mokhtar NAILI,1978,35.211,9.562,Tunisia,0
Jose REYES,1978,25.388,-103.061,Mexico,0
Mokhtar DOUIEB,1978,35.211,9.562,Tunisia,1
Alfredo TENA,1978,25.388,-103.061,Mexico,0
Ali KAABI,1978,35.211,9.562,Tunisia,1
Eduardo RAMOS,1978,25.388,-103.061,Mexico,0
Mohsen LABIDI,1978,35.211,9.562,Tunisia,0
Arturo VAZQUEZ,1978,25.388,-103.061,Mexico,4
Nejib GHOMMIDH,1978,35.211,9.562,Tunisia,1
Guillermo MENDIZABAL,1978,25.388,-103.061,Mexico,0
Temime LAKHZAMI,1978,35.211,9.562,Tunisia,0
Antonio DE LA TORRE,1978,25.388,-103.061,Mexico,0
Agrebi BEN REHAIEM,1978,35.211,9.562,Tunisia,0
Victor RANGEL,1978,25.388,-103.061,Mexico,1
Mohamed AKID,1978,35.211,9.562,Tunisia,0
Hugo S�NCHEZ,1978 1986 1994,25.388,-103.061,Mexico,1
Tarek DHIAB,1978,35.211,9.562,Tunisia,0
Jesus MARTINEZ,1978,25.388,-103.061,Mexico,0
Raouf BEN AZIZA,1978,35.211,9.562,Tunisia,0
Leonardo CUELLAR,1978,25.388,-103.061,Mexico,0
Omar JEBALI,1978,35.211,9.562,Tunisia,0
Raul ISIORDIA,1978,25.388,-103.061,Mexico,0
Sadok SASSI,1978,35.211,9.562,Tunisia,0
Manuel NAJERA,1978,25.388,-103.061,Mexico,0
Khaled GASMI,1978,35.211,9.562,Tunisia,0
Enrique LOPEZ ZARZA,1978,25.388,-103.061,Mexico,0
Khemais LABIDI,1978,35.211,9.562,Tunisia,0
Cristobal ORTEGA,1978 1986,25.388,-103.061,Mexico,0
Nejib LIMAN,1978,35.211,9.562,Tunisia,0
Rigoberto CISNEROS,1978,25.388,-103.061,Mexico,0
Salah KAROUI,1978,35.211,9.562,Tunisia,0
Carlos GOMEZ,1978,25.388,-103.061,Mexico,0
Mohamed BEN MOUSSA,1978,35.211,9.562,Tunisia,0
Ignacio FLORES,1978,25.388,-103.061,Mexico,0
Ohman CHEHAIBI,1978,35.211,9.562,Tunisia,0
Javier CARDENAS,1978,25.388,-103.061,Mexico,0
Ridha ELLOUZ,1978,35.211,9.562,Tunisia,0
Gerardo LUGO,1978,25.388,-103.061,Mexico,0
Kamel CHEBALI,1978,35.211,9.562,Tunisia,0
Hugo RODRIGUEZ,1978,25.388,-103.061,Mexico,0
Mokhtar HASNI,1978,35.211,9.562,Tunisia,0
Mario MEDINA,1978,25.388,-103.061,Mexico,0
Lamine BEN AZIZA,1978,35.211,9.562,Tunisia,0
Pedro SOTO,1978,25.388,-103.061,Mexico,0
Sandor GUJDAR,1978,47.373,19.651,Hungary,0
Osvaldo ARDILES,1978 1982,-33.241,-64.657,Argentina,1
Peter TOROK,1978,47.373,19.651,Hungary,0
Americo GALLEGO,1978 1982,-33.241,-64.657,Argentina,0
Istvan KOCSIS,1978,47.373,19.651,Hungary,0
Luis GALVAN,1978 1982,-33.241,-64.657,Argentina,0
Sandor ZOMBORI,1978,47.373,19.651,Hungary,1
Zoltan KEREKI,1978,47.373,19.651,Hungary,0
Leopoldo LUQUE,1978,-33.241,-64.657,Argentina,4
Tibor NYILASI,1978 1982,47.373,19.651,Hungary,2
Jorge OLGUIN,1978 1982,-33.241,-64.657,Argentina,0
Andras TOROCSIK,1978 1982,47.373,19.651,Hungary,0
Daniel PASSARELLA,1978 1982 1986,-33.241,-64.657,Argentina,9
Sandor PINTER,1978,47.373,19.651,Hungary,0
Alberto TARANTINI,1978 1982,-33.241,-64.657,Argentina,1
Karoly CSAPO,1978 1982,47.373,19.651,Hungary,1
Jose VALENCIA,1978 1982,-33.241,-64.657,Argentina,0
Laszlo NAGY,1978,47.373,19.651,Hungary,0
Norberto ALONSO,1978,-33.241,-64.657,Argentina,0
Laszlo FAZEKAS,1978 1982,47.373,19.651,Hungary,2
Hector BALEY,1978 1982,-33.241,-64.657,Argentina,0
Bela VARADI,1978,47.373,19.651,Hungary,0
Daniel BERTONI,1978 1982,-33.241,-64.657,Argentina,4
Gyozo MARTOS,1978 1982,47.373,19.651,Hungary,0
Ruben GALVAN,1978,-33.241,-64.657,Argentina,0
Laszlo BALINT,1978 1982,47.373,19.651,Hungary,0
Daniel KILLER,1978,-33.241,-64.657,Argentina,0
Tibor RAB,1978 1982,47.373,19.651,Hungary,0
Omar LARROSA,1978,-33.241,-64.657,Argentina,0
Istvan HALASZ,1978,47.373,19.651,Hungary,0
Ricardo LA VOLPE,1978,-33.241,-64.657,Argentina,0
Laszlo PUSZTAI,1978,47.373,19.651,Hungary,0
Oscar ORTIZ,1978,-33.241,-64.657,Argentina,0
Andras TOTH,1978,47.373,19.651,Hungary,1
Miguel OVIEDO,1978,-33.241,-64.657,Argentina,0
Ferenc FULOP,1978,47.373,19.651,Hungary,0
Ruben PAGNANINI,1978,-33.241,-64.657,Argentina,0
Ferenc MESZAROS,1978 1982,47.373,19.651,Hungary,0
Ricardo VILLA,1978,-33.241,-64.657,Argentina,0
Laszlo KOVACS,1978,47.373,19.651,Hungary,0
Hasse BORG,1978,63.436,16.409,Sweden,0
TONINHO,1978,-11.135,-46.052,Brazil,0
Roy ANDERSSON,1978,63.436,16.409,Sweden,0
OSCAR,1978 1982 1986 2014,-11.135,-46.052,Brazil,4
AMARAL,1978,-11.135,-46.052,Brazil,0
Ingemar ERLANDSSON,1978,63.436,16.409,Sweden,0
TONINHO CEREZO,1978 1982,-11.135,-46.052,Brazil,0
EDINHO,1978 1982 1986,-11.135,-46.052,Brazil,1
Anders LINDEROTH,1978,63.436,16.409,Sweden,0
ZICO,1978 1982 1986,-11.135,-46.052,Brazil,5
REINALDO,1978,-11.135,-46.052,Brazil,1
Lennart LARSSON,1978,63.436,16.409,Sweden,0
Thomas SJOBERG,1978,63.436,16.409,Sweden,1
BATISTA,1978 1982,-11.135,-46.052,Brazil,0
Benny WENDT,1978,63.436,16.409,Sweden,0
GIL,1978,-11.135,-46.052,Brazil,0
ZE SERGIO,1978,-11.135,-46.052,Brazil,0
Magnus ANDERSSON,1978,63.436,16.409,Sweden,0
Roland AMAN,1978,63.436,16.409,Sweden,0
CARLOS,1978 1982 1986,-11.135,-46.052,Brazil,0
Torbjorn NILSSON,1978,63.436,16.409,Sweden,0
ABEL,1978,-11.135,-46.052,Brazil,0
Jan MOLLER,1978,63.436,16.409,Sweden,0
POLOZZI,1978,-11.135,-46.052,Brazil,0
Olle NORDIN,1978,63.436,16.409,Sweden,0
RODRIGUES NETO,1978,-11.135,-46.052,Brazil,0
JORGE MENDONCA,1978,-11.135,-46.052,Brazil,0
Roland ANDERSSON,1978,63.436,16.409,Sweden,0
ROBERTO DINAMITE,1978 1982,-11.135,-46.052,Brazil,3
Sanny ASLUND,1978,63.436,16.409,Sweden,0
CHICAO,1978,-11.135,-46.052,Brazil,0
Friedl KONCILIA,1978 1982,47.641,14.89,Austria,0
MIGUEL ANGEL,1978 1982,40.521,-2.813,Spain,0
Robert SARA,1978,47.641,14.89,Austria,0
Antonio DE LA CRUZ,1978,40.521,-2.813,Spain,0
Erich OBERMAYER,1978 1982,47.641,14.89,Austria,1
Juan Manuel ASENSI,1978,40.521,-2.813,Spain,1
Gerhard BREITENBERGER,1978,47.641,14.89,Austria,0
MIGUELI,1978,40.521,-2.813,Spain,0
Bruno PEZZEY,1978 1982,47.641,14.89,Austria,1
DANI,1978,40.521,-2.813,Spain,1
Josef HICKERSBERGER,1978,47.641,14.89,Austria,0
Julio CARDENOSA,1978,40.521,-2.813,Spain,0
Herbert PROHASKA,1978 1982,47.641,14.89,Austria,0
Hans KRANKL,1978 1982,47.641,14.89,Austria,8
Wilhelm KREUZ,1978,47.641,14.89,Austria,0
Carles REXACH,1978,40.521,-2.813,Spain,0
Kurt JARA,1978 1982,47.641,14.89,Austria,0
RUBEN CANO,1978,40.521,-2.813,Spain,0
Walter SCHACHNER,1978 1982,47.641,14.89,Austria,3
Isidoro SAN JOSE,1978,40.521,-2.813,Spain,0
Roland HATTENBERGER,1978 1982,47.641,14.89,Austria,0
Luis ARCONADA,1978 1982,40.521,-2.813,Spain,0
Eduard KRIEGER,1978,47.641,14.89,Austria,0
Francisco URIA,1978,40.521,-2.813,Spain,0
Gunter HAPPICH,1978,47.641,14.89,Austria,0
Antonio BIOSCA,1978,40.521,-2.813,Spain,0
Heinrich STRASSER,1978,47.641,14.89,Austria,0
JUANITO,1978 1982 2006,40.521,-2.813,Spain,5
Heribert WEBER,1978 1982,47.641,14.89,Austria,0
QUINI,1978 1982,40.521,-2.813,Spain,0
Peter PERSIDIS,1978,47.641,14.89,Austria,0
SANTILLANA,1978 1982,40.521,-2.813,Spain,0
Franz OBERACHER,1978,47.641,14.89,Austria,0
Antonio GUZMAN,1978,40.521,-2.813,Spain,0
Hans PIRKNER,1978,47.641,14.89,Austria,0
Eugenio LEAL,1978,40.521,-2.813,Spain,0
Ernst BAUMEISTER,1978 1982,47.641,14.89,Austria,0
MARANON,1978,40.521,-2.813,Spain,0
Erwin FUCHSBICHLER,1978,47.641,14.89,Austria,0
Antonio OLMO,1978,40.521,-2.813,Spain,0
Hubert BAUMGARTNER,1978,47.641,14.89,Austria,0
Francisco URRUTICOECHEA,1978 1982 1986,40.521,-2.813,Spain,0
Ramon QUIROGA,1978 1982,-8.529,-76.034,Peru,0
Alan ROUGH,1978 1982 1986,57.155,-4.079,Scotland,0
Jaime DUARTE,1978 1982,-8.529,-76.034,Peru,0
Rodolfo MANZO,1978,-8.529,-76.034,Peru,0
Bruce RIOCH,1978,57.155,-4.079,Scotland,0
Don MASSON,1978,57.155,-4.079,Scotland,0
Ruben DIAZ,1978 1982,-8.529,-76.034,Peru,1
Jose VELASQUEZ,1978 1982,-8.529,-76.034,Peru,1
Juan MUNANTE,1978,-8.529,-76.034,Peru,0
Asa HARTFORD,1978 1982,57.155,-4.079,Scotland,0
Cesar CUETO,1978 1982,-8.529,-76.034,Peru,1
Willie JOHNSTON,1978,57.155,-4.079,Scotland,0
Stuart KENNEDY,1978,57.155,-4.079,Scotland,0
Juan Carlos OBLITAS,1978 1982,-8.529,-76.034,Peru,0
Tom FORSYTH,1978,57.155,-4.079,Scotland,0
Guillermo LA ROSA,1978 1982,-8.529,-76.034,Peru,1
Kenny BURNS,1978,57.155,-4.079,Scotland,0
Ottorino SARTOR,1978,-8.529,-76.034,Peru,0
Percy ROJAS,1978 1982,-8.529,-76.034,Peru,0
Roberto MOSQUERA,1978,-8.529,-76.034,Peru,0
Juan CACERES,1978,-8.529,-76.034,Peru,0
Jimmy BLYTH,1978,57.155,-4.079,Scotland,0
Archie GEMMILL,1978,57.155,-4.079,Scotland,2
German LEGUIA,1978 1982,-8.529,-76.034,Peru,0
Lou MACARI,1978,57.155,-4.079,Scotland,0
Raul GORRITI,1978,-8.529,-76.034,Peru,0
Derek JOHNSTONE,1978,57.155,-4.079,Scotland,0
Alfredo QUESADA,1978,-8.529,-76.034,Peru,0
Graeme SOUNESS,1978 1982 1986,57.155,-4.079,Scotland,1
Ernesto LABARTHE,1978,-8.529,-76.034,Peru,0
John ROBERTSON,1978 1982,57.155,-4.079,Scotland,1
Bobby CLARK,1978,57.155,-4.079,Scotland,0
Roberto ROJAS,1978,-8.529,-76.034,Peru,0
Joe HARPER,1978,57.155,-4.079,Scotland,0
Nasser HEJAZI,1978,32.048,55.567,IR Iran,0
Hassan NAIBAGHA,1978,32.048,55.567,IR Iran,0
Ali PARWIN,1978,32.048,55.567,IR Iran,0
Ebrahim KASSEMPOOR,1978,32.048,55.567,IR Iran,0
Mohammad SADEQI,1978,32.048,55.567,IR Iran,0
Hassan NAZARI,1978,32.048,55.567,IR Iran,0
Andranik ESKANDARIAN,1978,32.048,55.567,IR Iran,0
Ghafoor JAHANI,1978,32.048,55.567,IR Iran,0
Hussein FARAKI,1978,32.048,55.567,IR Iran,0
Nasrollah ABDOLLAHI,1978,32.048,55.567,IR Iran,0
Hussein KAZERANI,1978,32.048,55.567,IR Iran,0
Iraj DANAYFAR,1978,32.048,55.567,IR Iran,1
Jan POORTVLIET,1978,52.039,5.539,Netherlands,0
Behtash FARIBA,1978,32.048,55.567,IR Iran,0
Dirk SCHOENAKER,1978,52.039,5.539,Netherlands,0
Majid BISHKAR,1978,32.048,55.567,IR Iran,0
Adri VAN KRAAY,1978,52.039,5.539,Netherlands,0
Jawad ALLAHWARDI,1978,32.048,55.567,IR Iran,0
Pieter WILDSCHUT,1978,52.039,5.539,Netherlands,0
Hassan ROWSHAN,1978,32.048,55.567,IR Iran,1
Johan BOSKAMP,1978,52.039,5.539,Netherlands,0
Ali Reza GHESHGHAIAN,1978,32.048,55.567,IR Iran,0
Hugo HOVENKAMP,1978,52.039,5.539,Netherlands,0
Bahram MOVADAT,1978,32.048,55.567,IR Iran,0
Dick NANNINGA,1978,52.039,5.539,Netherlands,1
Hamid Majid TAYMOURI,1978,32.048,55.567,IR Iran,0
Pim DOESBURG,1978,52.039,5.539,Netherlands,0
Nasser NURAY,1978,32.048,55.567,IR Iran,0
Harry LUBSE,1978,52.039,5.539,Netherlands,0
Ali SHOJAEI,1978,32.048,55.567,IR Iran,0
Ernie BRANDTS,1978,52.039,5.539,Netherlands,2
Mohammad Reza KORBEKANDI,1978,32.048,55.567,IR Iran,0
Jean Marie PFAFF,1982 1986,50.696,4.795,Belgium,0
Eric GERETS,1982 1986 1990,50.696,4.795,Belgium,0
Luc MILLECAMPS,1982,50.696,4.795,Belgium,0
Ramon DIAZ,1982,-33.241,-64.657,Argentina,1
Frank VERCAUTEREN,1982 1986,50.696,4.795,Belgium,1
Erwin VANDENBERGH,1982 1986,50.696,4.795,Belgium,2
Ludo COECK,1982,50.696,4.795,Belgium,1
Diego MARADONA,1982 1986 1990 1994,-33.241,-64.657,Argentina,8
Jan CEULEMANS,1982 1986 1990,50.696,4.795,Belgium,4
Marc BAECKE,1982,50.696,4.795,Belgium,0
Maurits DE SCHRIJVER,1982,50.696,4.795,Belgium,0
Guy VANDERSMISSEN,1982,50.696,4.795,Belgium,0
Alex CZERNIATYNSKI,1982 1994,50.696,4.795,Belgium,1
Walter MEEUWS,1982,50.696,4.795,Belgium,0
Juan BARBAS,1982,-33.241,-64.657,Argentina,0
